Shipment_ID,Order_Date,Delivery_Date,Scheduled_Delivery_Date,Origin_City,Destination_City,Distance_KM,Carrier_ID,Vehicle_Type,Shipment_Weight_KG,Shipment_Volume_M3,Priority_Level,Customer_ID,Freight_Cost,Delivery_Status
SHP-02838,2023-08-12,2023-08-14,2023-08-14,San Francisco,Boston,1053,CAR-008,Semi-Truck,367.71,0.93,Standard,CUST-9867,1821.64,On-Time
SHP-02839,2023-10-10,2023-10-11,2023-10-11,Philadelphia,Atlanta,360,CAR-003,Truck,495.71,0.836,Standard,CUST-2329,537.35,On-Time
SHP-02840,2023-07-27,2023-07-29,2023-07-28,Washington DC,Denver,2265,CAR-003,Truck,686.87,0.89,Overnight,CUST-7038,7556.61,Delayed
SHP-02841,2024-03-03,2024-03-04,2024-03-04,Boston,New York,827,CAR-002,Semi-Truck,601.19,0.844,Express,CUST-1664,1218.18,On-Time
SHP-02842,2024-01-28,2024-01-31,2024-01-31,Seattle,Baltimore,1893,CAR-007,Truck,308.41,0.359,Standard,CUST-7450,2298.58,On-Time
SHP-02843,2024-01-06,2024-01-08,2024-01-08,Cleveland,Detroit,1362,CAR-006,Truck,586.26,1.016,Standard,CUST-5173,1371.52,On-Time
SHP-02844,2023-11-04,2023-11-06,2023-11-06,New York,Baltimore,1987,CAR-001,Truck,809.87,1.267,Express,CUST-4216,3654.87,On-Time
SHP-02845,2024-12-02,2024-12-05,2024-12-05,Boston,Milwaukee,1882,CAR-006,Semi-Truck,154.52,0.314,Standard,CUST-6632,1470.93,On-Time
SHP-02846,2023-01-09,2023-01-15,2023-01-13,New York,Miami,2398,CAR-004,Truck,707.76,0.893,Standard,CUST-7313,2389.83,Delayed
SHP-02847,2023-05-18,2023-05-21,2023-05-21,Minneapolis,Baltimore,1700,CAR-003,Semi-Truck,255.24,0.337,Standard,CUST-3406,2196.4,On-Time
SHP-02848,2023-09-19,2023-09-22,2023-09-20,San Francisco,Milwaukee,599,CAR-002,Truck,240.91,0.605,Standard,CUST-6252,493.1,Delayed
SHP-02849,2023-09-30,2023-10-01,2023-10-01,Minneapolis,Washington DC,902,CAR-002,Van,407.96,1.147,Express,CUST-1643,1230.86,On-Time
SHP-02850,2024-06-30,2024-07-01,2024-07-01,Seattle,Philadelphia,1329,CAR-004,Semi-Truck,458.65,1.042,Express,CUST-2607,1742.0,On-Time
SHP-02851,2024-09-29,2024-09-30,2024-09-30,Detroit,San Francisco,1497,CAR-006,Van,271.98,0.626,Overnight,CUST-2386,2887.98,On-Time
SHP-02852,2024-11-04,2024-11-05,2024-11-05,Phoenix,Dallas,1350,CAR-001,Truck,43.49,0.097,Express,CUST-4293,1445.98,On-Time
SHP-02853,2024-07-27,2024-08-02,2024-07-31,Nashville,Los Angeles,2155,CAR-006,Van,260.34,0.269,Standard,CUST-4058,1764.1,Delayed
SHP-02854,2024-01-10,2024-01-11,2024-01-11,Phoenix,Milwaukee,940,CAR-001,Truck,163.85,0.17,Express,CUST-5022,1164.22,On-Time
SHP-02855,2023-09-24,2023-09-25,2023-09-25,Baltimore,Minneapolis,669,CAR-001,Semi-Truck,372.47,1.06,Overnight,CUST-6993,1415.18,On-Time
SHP-02856,2024-11-15,2024-11-17,2024-11-17,Chicago,Seattle,1155,CAR-005,Truck,391.21,1.059,Standard,CUST-5375,1366.67,On-Time
SHP-02857,2024-01-14,2024-01-15,2024-01-15,Los Angeles,Atlanta,354,CAR-008,Semi-Truck,430.66,0.431,Express,CUST-5400,852.99,On-Time
SHP-02858,2024-05-26,2024-05-27,2024-05-27,Nashville,Houston,493,CAR-006,Truck,111.4,0.326,Standard,CUST-5395,357.57,On-Time
SHP-02859,2024-10-12,2024-10-17,2024-10-16,Washington DC,Denver,2265,CAR-001,Van,354.03,0.743,Standard,CUST-8153,2107.06,Delayed
SHP-02860,2024-01-15,2024-01-16,2024-01-16,Phoenix,Milwaukee,940,CAR-008,Cargo Plane,437.12,1.036,Standard,CUST-7335,1505.63,On-Time
SHP-02861,2024-08-31,2024-09-01,2024-09-01,Denver,Atlanta,1443,CAR-003,Truck,345.62,0.687,Express,CUST-8059,2553.3,On-Time
SHP-02862,2023-08-02,2023-08-05,2023-08-03,Phoenix,Milwaukee,940,CAR-004,Van,294.64,0.619,Overnight,CUST-1129,1433.49,Delayed
SHP-02863,2024-08-09,2024-08-11,2024-08-11,Milwaukee,Phoenix,1352,CAR-002,Semi-Truck,98.38,0.157,Standard,CUST-9323,999.82,On-Time
SHP-02864,2023-03-31,2023-04-02,2023-04-02,Cleveland,Minneapolis,1722,CAR-002,Van,392.23,0.415,Express,CUST-7081,2127.97,On-Time
SHP-02865,2024-08-12,2024-08-14,2024-08-13,New York,Philadelphia,462,CAR-002,Truck,21.95,0.049,Standard,CUST-1221,293.5,Delayed
SHP-02866,2024-04-09,2024-04-10,2024-04-10,Dallas,Detroit,740,CAR-001,Van,349.06,0.515,Express,CUST-2944,1133.03,On-Time
SHP-02867,2023-09-30,2023-10-01,2023-10-01,Washington DC,Nashville,806,CAR-006,Van,475.79,1.185,Standard,CUST-5338,842.37,On-Time
SHP-02868,2024-10-28,2024-10-29,2024-10-29,Washington DC,New York,899,CAR-001,Van,332.17,0.447,Standard,CUST-3579,882.26,On-Time
SHP-02869,2024-03-01,2024-03-02,2024-03-02,Detroit,Baltimore,846,CAR-004,Truck,311.01,0.793,Express,CUST-1914,861.92,On-Time
SHP-02870,2024-04-08,2024-04-09,2024-04-09,Boston,Denver,298,CAR-001,Van,228.31,0.264,Standard,CUST-4702,274.98,On-Time
SHP-02871,2023-04-17,2023-04-19,2023-04-18,Miami,Atlanta,2467,CAR-001,Truck,20.92,0.058,Overnight,CUST-9697,3969.04,Delayed
SHP-02872,2023-12-31,2024-01-03,2024-01-01,Chicago,Milwaukee,1330,CAR-008,Van,511.89,1.163,Overnight,CUST-8317,5255.26,Delayed
SHP-02873,2023-04-05,2023-04-06,2023-04-06,Seattle,Detroit,1795,CAR-006,Truck,824.45,2.348,Overnight,CUST-5577,4846.51,On-Time
SHP-02874,2023-06-30,2023-07-02,2023-07-02,Boston,Detroit,1383,CAR-005,Semi-Truck,186.03,0.261,Standard,CUST-5255,1522.68,On-Time
SHP-02875,2023-10-01,2023-10-04,2023-10-02,Houston,San Francisco,295,CAR-004,Truck,499.41,0.869,Express,CUST-4178,347.15,Delayed
SHP-02876,2024-10-20,2024-10-21,2024-10-21,Dallas,San Francisco,2238,CAR-001,Semi-Truck,79.55,0.179,Overnight,CUST-9667,3621.12,On-Time
SHP-02877,2024-02-25,2024-02-28,2024-02-26,Los Angeles,Seattle,1120,CAR-007,Semi-Truck,226.27,0.234,Express,CUST-8582,1586.06,Delayed
SHP-02878,2024-04-08,2024-04-11,2024-04-11,New York,Boston,1834,CAR-001,Truck,215.1,0.377,Standard,CUST-7663,1828.71,On-Time
SHP-02879,2023-07-12,2023-07-17,2023-07-16,Minneapolis,Chicago,2241,CAR-007,Van,205.69,0.462,Standard,CUST-6850,2290.57,Delayed
SHP-02880,2023-06-06,2023-06-09,2023-06-07,Washington DC,Baltimore,390,CAR-008,Semi-Truck,354.06,0.714,Express,CUST-6332,844.62,Delayed
SHP-02881,2024-10-26,2024-10-28,2024-10-27,Washington DC,Nashville,806,CAR-007,Cargo Plane,298.7,0.377,Standard,CUST-3919,911.85,Delayed
SHP-02882,2023-05-12,2023-05-13,2023-05-13,Seattle,Houston,973,CAR-008,Van,154.3,0.29,Standard,CUST-4192,1320.03,On-Time
SHP-02883,2023-05-03,2023-05-08,2023-05-07,Minneapolis,Chicago,2241,CAR-005,Truck,287.27,0.557,Standard,CUST-4565,2450.12,Delayed
SHP-02884,2024-02-12,2024-02-13,2024-02-13,Nashville,Cleveland,966,CAR-008,Truck,21.45,0.057,Standard,CUST-3694,1092.01,On-Time
SHP-02885,2023-02-05,2023-02-09,2023-02-09,Detroit,Houston,2247,CAR-001,Van,346.43,0.36,Standard,CUST-6751,2411.82,On-Time
SHP-02886,2024-12-27,2024-12-30,2024-12-30,New York,Baltimore,1987,CAR-007,Semi-Truck,135.58,0.265,Standard,CUST-4055,1755.6,On-Time
SHP-02887,2024-08-12,2024-08-13,2024-08-13,Detroit,Chicago,221,CAR-003,Semi-Truck,138.11,0.386,Express,CUST-6635,348.09,On-Time
SHP-02888,2023-05-11,2023-05-12,2023-05-12,Denver,San Francisco,750,CAR-006,Cargo Plane,165.73,0.319,Express,CUST-4493,866.53,On-Time
SHP-02889,2023-08-29,2023-08-30,2023-08-30,Boston,Seattle,453,CAR-001,Van,531.03,0.695,Standard,CUST-8253,478.32,On-Time
SHP-02890,2023-08-21,2023-08-24,2023-08-24,Atlanta,Phoenix,2053,CAR-003,Van,469.57,0.785,Express,CUST-3855,4205.87,On-Time
SHP-02891,2023-01-02,2023-01-04,2023-01-04,Miami,Washington DC,1276,CAR-006,Semi-Truck,77.59,0.184,Standard,CUST-4638,955.51,On-Time
SHP-02892,2023-12-29,2024-01-02,2024-01-02,Philadelphia,Minneapolis,2119,CAR-002,Van,70.47,0.19,Standard,CUST-1569,1430.87,On-Time
SHP-02893,2024-04-25,2024-04-27,2024-04-27,Milwaukee,Dallas,1078,CAR-003,Semi-Truck,164.97,0.279,Standard,CUST-8522,1154.62,On-Time
SHP-02894,2023-02-16,2023-02-20,2023-02-19,Houston,Philadelphia,1684,CAR-006,Truck,379.0,0.425,Standard,CUST-9284,1623.18,Delayed
SHP-02895,2023-06-12,2023-06-14,2023-06-13,Seattle,Milwaukee,1326,CAR-007,Van,189.29,0.481,Express,CUST-3555,1793.52,Delayed
SHP-02896,2024-02-10,2024-02-11,2024-02-11,Denver,Baltimore,652,CAR-008,Truck,544.48,1.333,Standard,CUST-4641,1133.56,On-Time
SHP-02897,2024-07-25,2024-07-27,2024-07-26,Miami,New York,1054,CAR-001,Truck,457.57,0.999,Express,CUST-9077,1533.51,Delayed
SHP-02898,2024-11-13,2024-11-15,2024-11-15,New York,Baltimore,1987,CAR-004,Truck,176.39,0.339,Express,CUST-9751,2042.67,On-Time
SHP-02899,2023-09-22,2023-09-23,2023-09-23,Miami,Washington DC,1276,CAR-005,Truck,1066.78,1.683,Express,CUST-5303,3581.43,On-Time
SHP-02900,2023-05-15,2023-05-18,2023-05-18,Chicago,Baltimore,1885,CAR-006,Cargo Plane,460.54,1.019,Standard,CUST-3502,1747.08,On-Time
SHP-02901,2023-05-26,2023-05-27,2023-05-27,Miami,Los Angeles,1907,CAR-007,Semi-Truck,1703.36,4.597,Overnight,CUST-5784,9134.32,On-Time
SHP-02902,2023-09-17,2023-09-18,2023-09-18,Phoenix,Philadelphia,712,CAR-003,Truck,581.67,0.63,Overnight,CUST-3527,2308.56,On-Time
SHP-02903,2024-11-11,2024-11-14,2024-11-12,Boston,Chicago,652,CAR-008,Truck,370.08,0.526,Overnight,CUST-7177,2273.56,Delayed
SHP-02904,2023-07-07,2023-07-08,2023-07-08,Denver,Minneapolis,780,CAR-002,Truck,66.0,0.071,Express,CUST-1807,800.42,On-Time
SHP-02905,2024-02-03,2024-02-09,2024-02-07,Dallas,San Francisco,2238,CAR-006,Semi-Truck,157.75,0.346,Standard,CUST-5008,1644.52,Delayed
SHP-02906,2023-03-10,2023-03-16,2023-03-13,San Francisco,New York,2182,CAR-003,Van,694.89,1.742,Express,CUST-9057,5020.6,Delayed
SHP-02907,2023-10-10,2023-10-13,2023-10-12,Seattle,Dallas,1076,CAR-002,Van,68.33,0.162,Standard,CUST-5995,805.95,Delayed
SHP-02908,2023-05-05,2023-05-09,2023-05-08,Dallas,Philadelphia,2181,CAR-002,Truck,861.35,1.912,Express,CUST-7313,3383.46,Delayed
SHP-02909,2023-06-28,2023-06-29,2023-06-29,Atlanta,Houston,909,CAR-003,Van,448.73,1.044,Standard,CUST-7542,1221.14,On-Time
SHP-02910,2023-08-23,2023-08-26,2023-08-26,New York,Cleveland,1863,CAR-004,Semi-Truck,651.85,1.832,Standard,CUST-6141,1810.28,On-Time
SHP-02911,2023-10-11,2023-10-12,2023-10-12,Cleveland,Detroit,1362,CAR-006,Van,243.27,0.442,Express,CUST-3855,1550.96,On-Time
SHP-02912,2024-10-03,2024-10-05,2024-10-05,Dallas,Denver,1608,CAR-004,Truck,111.25,0.135,Express,CUST-2179,1411.9,On-Time
SHP-02913,2023-03-21,2023-03-24,2023-03-24,Boston,Los Angeles,1645,CAR-008,Semi-Truck,1489.27,2.779,Standard,CUST-8016,4927.62,On-Time
SHP-02914,2023-10-06,2023-10-09,2023-10-07,Cleveland,Philadelphia,400,CAR-007,Semi-Truck,111.26,0.117,Standard,CUST-4465,399.54,Delayed
SHP-02915,2024-08-28,2024-09-01,2024-09-01,New York,Atlanta,2169,CAR-007,Truck,154.38,0.36,Standard,CUST-8817,2312.71,On-Time
SHP-02916,2023-01-01,2023-01-02,2023-01-02,Baltimore,Detroit,1154,CAR-007,Van,177.89,0.531,Express,CUST-1244,1580.45,On-Time
SHP-02917,2023-03-14,2023-03-16,2023-03-15,Dallas,Minneapolis,1259,CAR-003,Truck,352.09,0.505,Express,CUST-2471,2387.57,Delayed
SHP-02918,2023-06-03,2023-06-08,2023-06-07,Denver,Milwaukee,2494,CAR-008,Semi-Truck,558.23,1.181,Standard,CUST-8045,4363.9,Delayed
SHP-02919,2024-09-27,2024-09-30,2024-09-30,Los Angeles,Denver,1729,CAR-002,Truck,999.8,2.036,Standard,CUST-9572,2221.23,On-Time
SHP-02920,2024-04-30,2024-05-03,2024-05-03,Houston,Philadelphia,1684,CAR-006,Van,352.4,0.908,Standard,CUST-2309,1614.93,On-Time
SHP-02921,2024-09-08,2024-09-09,2024-09-09,Boston,Detroit,1383,CAR-001,Van,468.04,1.344,Overnight,CUST-1463,3291.29,On-Time
SHP-02922,2024-04-16,2024-04-17,2024-04-17,Miami,Philadelphia,1861,CAR-003,Truck,659.47,1.881,Overnight,CUST-8784,5938.94,On-Time
SHP-02923,2024-10-26,2024-10-30,2024-10-30,Minneapolis,Phoenix,2181,CAR-001,Truck,518.82,0.739,Standard,CUST-4407,2327.57,On-Time
SHP-02924,2024-10-08,2024-10-09,2024-10-09,Nashville,Chicago,1035,CAR-008,Semi-Truck,314.73,0.595,Express,CUST-6058,2242.54,On-Time
SHP-02925,2023-07-27,2023-07-28,2023-07-28,Los Angeles,New York,445,CAR-008,Van,518.8,0.913,Standard,CUST-6387,806.85,On-Time
SHP-02926,2023-11-13,2023-11-15,2023-11-15,Cleveland,Seattle,1004,CAR-001,Cargo Plane,189.45,0.231,Standard,CUST-6486,908.05,On-Time
SHP-02927,2023-07-06,2023-07-08,2023-07-08,San Francisco,Boston,1053,CAR-006,Van,69.29,0.149,Standard,CUST-6766,840.25,On-Time
SHP-02928,2023-01-25,2023-01-27,2023-01-27,Miami,Boston,1959,CAR-007,Truck,288.76,0.825,Express,CUST-8472,3190.55,On-Time
SHP-02929,2023-10-18,2023-10-21,2023-10-19,San Francisco,Milwaukee,599,CAR-006,Semi-Truck,134.1,0.179,Standard,CUST-8606,501.43,Delayed
SHP-02930,2024-02-10,2024-02-14,2024-02-14,Philadelphia,Washington DC,2119,CAR-008,Truck,51.84,0.101,Standard,CUST-9133,2816.66,On-Time
SHP-02931,2024-02-15,2024-02-16,2024-02-16,Chicago,Washington DC,969,CAR-002,Truck,227.99,0.665,Standard,CUST-2458,788.34,On-Time
SHP-02932,2024-03-05,2024-03-07,2024-03-07,Boston,Washington DC,1643,CAR-002,Truck,95.92,0.136,Express,CUST-1553,1760.81,On-Time
SHP-02933,2023-09-21,2023-09-22,2023-09-22,Philadelphia,Houston,1156,CAR-004,Van,164.68,0.276,Express,CUST-4614,1210.81,On-Time
SHP-02934,2024-04-26,2024-04-28,2024-04-28,Seattle,Dallas,1076,CAR-007,Truck,298.46,0.566,Standard,CUST-7989,1094.45,On-Time
SHP-02935,2024-09-23,2024-09-26,2024-09-24,New York,Minneapolis,688,CAR-005,Truck,295.93,0.511,Standard,CUST-3250,850.48,Delayed
SHP-02936,2024-08-05,2024-08-06,2024-08-06,Washington DC,New York,899,CAR-006,Van,281.61,0.32,Express,CUST-8634,1017.45,On-Time
SHP-02937,2023-01-09,2023-01-10,2023-01-10,Philadelphia,Phoenix,600,CAR-007,Truck,1096.91,3.051,Standard,CUST-7775,1176.16,On-Time
SHP-02938,2024-11-21,2024-11-23,2024-11-23,Chicago,Detroit,1060,CAR-007,Van,1138.97,3.169,Standard,CUST-5751,1770.51,On-Time
SHP-02939,2024-06-21,2024-06-22,2024-06-22,Houston,Baltimore,1063,CAR-002,Truck,718.65,1.421,Express,CUST-7446,1646.96,On-Time
SHP-02940,2023-12-24,2023-12-25,2023-12-25,Chicago,Boston,2335,CAR-006,Truck,371.28,1.067,Overnight,CUST-5288,4264.38,On-Time
SHP-02941,2023-10-27,2023-11-01,2023-10-30,Los Angeles,Chicago,2016,CAR-007,Truck,510.62,1.515,Express,CUST-2987,3539.1,Delayed
SHP-02942,2024-02-10,2024-02-14,2024-02-14,Philadelphia,Chicago,2400,CAR-007,Truck,48.34,0.059,Standard,CUST-5234,2020.13,On-Time
SHP-02943,2023-10-10,2023-10-12,2023-10-11,Minneapolis,Seattle,401,CAR-008,Van,53.53,0.091,Standard,CUST-5417,482.71,Delayed
SHP-02944,2024-02-24,2024-02-28,2024-02-28,Detroit,Phoenix,2261,CAR-002,Truck,209.36,0.313,Standard,CUST-3807,1748.03,On-Time
SHP-02945,2023-05-30,2023-06-01,2023-06-01,Denver,Dallas,1196,CAR-008,Truck,121.04,0.137,Standard,CUST-3102,1662.62,On-Time
SHP-02946,2024-09-11,2024-09-12,2024-09-12,Dallas,Nashville,1251,CAR-003,Semi-Truck,132.31,0.241,Express,CUST-9735,1894.34,On-Time
SHP-02947,2024-10-19,2024-10-21,2024-10-21,Los Angeles,Dallas,1886,CAR-006,Truck,233.83,0.239,Express,CUST-5082,2347.96,On-Time
SHP-02948,2023-06-11,2023-06-12,2023-06-12,Boston,Denver,298,CAR-003,Van,34.95,0.061,Standard,CUST-8299,269.52,On-Time
SHP-02949,2023-05-13,2023-05-16,2023-05-16,Phoenix,Nashville,1864,CAR-001,Van,639.72,1.052,Standard,CUST-1710,2450.62,On-Time
SHP-02950,2024-05-05,2024-05-08,2024-05-08,New York,Denver,1527,CAR-001,Semi-Truck,98.33,0.209,Standard,CUST-4157,1143.63,On-Time
SHP-02951,2023-10-21,2023-10-23,2023-10-23,Nashville,Phoenix,1734,CAR-004,Semi-Truck,1403.36,1.72,Express,CUST-3161,3817.51,On-Time
SHP-02952,2023-05-09,2023-05-11,2023-05-11,Phoenix,Dallas,1350,CAR-001,Van,60.63,0.082,Standard,CUST-8091,1174.7,On-Time
SHP-02953,2023-11-08,2023-11-10,2023-11-09,Chicago,Denver,659,CAR-007,Van,346.46,0.757,Standard,CUST-1448,718.53,Delayed
SHP-02954,2023-05-25,2023-05-31,2023-05-28,Detroit,New York,2099,CAR-002,Semi-Truck,749.93,0.862,Express,CUST-6461,3321.45,Delayed
SHP-02955,2024-02-07,2024-02-08,2024-02-08,Phoenix,San Francisco,687,CAR-007,Truck,440.12,0.801,Express,CUST-6527,1068.63,On-Time
SHP-02956,2024-10-05,2024-10-09,2024-10-07,Chicago,Houston,1838,CAR-006,Truck,135.71,0.247,Express,CUST-2292,1849.61,Delayed
SHP-02957,2024-08-10,2024-08-14,2024-08-12,Miami,Boston,1959,CAR-004,Semi-Truck,680.19,2.04,Express,CUST-4099,2703.01,Delayed
SHP-02958,2023-09-23,2023-09-24,2023-09-24,Atlanta,Philadelphia,883,CAR-005,Truck,217.11,0.453,Express,CUST-2187,1369.94,On-Time
SHP-02959,2023-08-17,2023-08-19,2023-08-18,Denver,Dallas,1196,CAR-002,Truck,278.21,0.374,Overnight,CUST-7674,1798.31,Delayed
SHP-02960,2023-06-11,2023-06-13,2023-06-12,Miami,Nashville,1789,CAR-006,Semi-Truck,343.15,0.598,Overnight,CUST-4000,3601.86,Delayed
SHP-02961,2023-09-29,2023-10-02,2023-10-01,San Francisco,Washington DC,1348,CAR-005,Truck,137.65,0.387,Standard,CUST-8385,1475.7,Delayed
SHP-02962,2024-08-16,2024-08-17,2024-08-17,Miami,Houston,201,CAR-006,Semi-Truck,473.95,1.201,Standard,CUST-9851,212.15,On-Time
SHP-02963,2023-01-29,2023-02-02,2023-02-02,Houston,Seattle,2123,CAR-004,Semi-Truck,161.59,0.344,Standard,CUST-3307,1406.72,On-Time
SHP-02964,2024-08-05,2024-08-09,2024-08-07,Chicago,Los Angeles,1715,CAR-006,Truck,1121.04,2.603,Express,CUST-8983,3368.1,Delayed
SHP-02965,2024-03-24,2024-03-27,2024-03-27,Nashville,Atlanta,2130,CAR-005,Van,219.28,0.617,Express,CUST-1615,3141.02,On-Time
SHP-02966,2023-11-06,2023-11-10,2023-11-10,Boston,Miami,2301,CAR-007,Truck,290.88,0.353,Standard,CUST-7006,2765.4,On-Time
SHP-02967,2023-02-18,2023-02-21,2023-02-21,Atlanta,Miami,1634,CAR-006,Semi-Truck,178.67,0.445,Standard,CUST-7403,1348.25,On-Time
SHP-02968,2023-12-13,2023-12-15,2023-12-15,San Francisco,Atlanta,1315,CAR-001,Semi-Truck,11.82,0.024,Standard,CUST-3612,987.31,On-Time
SHP-02969,2023-07-23,2023-07-24,2023-07-24,Minneapolis,Washington DC,902,CAR-001,Truck,696.0,1.818,Standard,CUST-4830,1213.33,On-Time
SHP-02970,2023-01-10,2023-01-12,2023-01-12,Milwaukee,Washington DC,1380,CAR-006,Van,170.69,0.213,Standard,CUST-4531,1208.78,On-Time
SHP-02971,2023-07-29,2023-07-30,2023-07-30,Houston,Milwaukee,1228,CAR-002,Van,343.37,0.37,Express,CUST-8675,1498.42,On-Time
SHP-02972,2024-03-27,2024-03-28,2024-03-28,Minneapolis,Dallas,975,CAR-002,Truck,346.83,0.474,Standard,CUST-8475,808.81,On-Time
SHP-02973,2024-01-09,2024-01-10,2024-01-10,Phoenix,Washington DC,1341,CAR-001,Van,478.75,0.544,Overnight,CUST-8837,2766.0,On-Time
SHP-02974,2024-09-16,2024-09-19,2024-09-19,Minneapolis,Chicago,2241,CAR-004,Semi-Truck,409.69,1.081,Express,CUST-1928,2631.65,On-Time
SHP-02975,2023-06-27,2023-06-29,2023-06-28,Cleveland,Atlanta,578,CAR-006,Truck,151.77,0.211,Standard,CUST-5232,470.92,Delayed
SHP-02976,2024-05-14,2024-05-15,2024-05-15,San Francisco,Milwaukee,599,CAR-005,Van,562.41,1.548,Standard,CUST-3159,918.91,On-Time
SHP-02977,2023-02-17,2023-02-25,2023-02-21,Los Angeles,Washington DC,2090,CAR-002,Van,224.12,0.496,Standard,CUST-3677,1505.04,Delayed
SHP-02978,2024-11-08,2024-11-11,2024-11-11,San Francisco,Los Angeles,2397,CAR-008,Van,350.68,1.037,Express,CUST-1958,5693.06,On-Time
SHP-02979,2024-03-25,2024-03-28,2024-03-28,Cleveland,Phoenix,2346,CAR-007,Semi-Truck,268.41,0.628,Express,CUST-9953,3511.87,On-Time
SHP-02980,2024-04-18,2024-04-19,2024-04-19,Chicago,Nashville,530,CAR-004,Cargo Plane,55.73,0.144,Express,CUST-9113,454.48,On-Time
SHP-02981,2023-11-25,2023-11-26,2023-11-26,Phoenix,Cleveland,316,CAR-008,Truck,279.47,0.489,Express,CUST-3996,699.15,On-Time
SHP-02982,2023-09-28,2023-10-01,2023-10-01,Dallas,Cleveland,1922,CAR-001,Truck,797.76,1.007,Standard,CUST-9795,2371.55,On-Time
SHP-02983,2024-03-27,2024-03-28,2024-03-28,Boston,New York,827,CAR-007,Truck,248.17,0.647,Standard,CUST-2050,925.0,On-Time
SHP-02984,2023-07-04,2023-07-05,2023-07-05,Los Angeles,Atlanta,354,CAR-007,Truck,268.36,0.726,Standard,CUST-6623,355.34,On-Time
SHP-02985,2024-01-30,2024-02-02,2024-02-02,Miami,Nashville,1789,CAR-007,Truck,411.42,1.108,Standard,CUST-3415,2281.78,On-Time
SHP-02986,2023-09-11,2023-09-14,2023-09-14,Los Angeles,Miami,1609,CAR-004,Truck,325.66,0.721,Standard,CUST-2250,1201.97,On-Time
SHP-02987,2023-07-10,2023-07-11,2023-07-11,Cleveland,Atlanta,578,CAR-001,Van,344.84,0.707,Standard,CUST-2953,613.23,On-Time
SHP-02988,2024-06-27,2024-07-01,2024-07-01,Boston,Miami,2301,CAR-008,Truck,414.65,0.668,Standard,CUST-6679,3969.59,On-Time
SHP-02989,2024-12-05,2024-12-08,2024-12-08,Nashville,San Francisco,1569,CAR-003,Semi-Truck,131.64,0.192,Standard,CUST-1819,1781.29,On-Time
SHP-02990,2024-11-16,2024-11-18,2024-11-17,Washington DC,Boston,1192,CAR-007,Cargo Plane,782.85,2.309,Overnight,CUST-1590,3933.73,Delayed
SHP-02991,2024-10-06,2024-10-07,2024-10-07,Denver,Washington DC,1427,CAR-001,Truck,702.2,1.366,Overnight,CUST-5125,3374.68,On-Time
SHP-02992,2024-12-12,2024-12-15,2024-12-15,Chicago,Houston,1838,CAR-006,Truck,808.92,1.052,Standard,CUST-2792,2480.96,On-Time
SHP-02993,2024-05-20,2024-05-21,2024-05-21,Dallas,Detroit,740,CAR-001,Van,169.25,0.476,Standard,CUST-7353,649.73,On-Time
SHP-02994,2023-09-18,2023-09-20,2023-09-20,Boston,Detroit,1383,CAR-001,Truck,561.43,1.254,Standard,CUST-1351,1630.68,On-Time
SHP-02995,2024-01-05,2024-01-07,2024-01-06,Washington DC,Milwaukee,1269,CAR-006,Van,333.06,0.597,Express,CUST-6251,1702.38,Delayed
SHP-02996,2024-12-02,2024-12-04,2024-12-04,Boston,Milwaukee,1882,CAR-008,Truck,52.81,0.106,Express,CUST-4151,3106.74,On-Time
SHP-02997,2023-07-19,2023-07-20,2023-07-20,Atlanta,Seattle,1336,CAR-007,Van,360.72,0.52,Express,CUST-5749,2286.56,On-Time
SHP-02998,2023-10-29,2023-11-02,2023-11-02,Philadelphia,Detroit,2084,CAR-008,Semi-Truck,327.96,0.77,Standard,CUST-5992,3592.91,On-Time
SHP-02999,2024-05-29,2024-05-30,2024-05-30,Chicago,Washington DC,969,CAR-004,Truck,40.92,0.062,Express,CUST-1192,815.52,On-Time
SHP-03000,2023-10-05,2023-10-08,2023-10-06,Phoenix,Cleveland,316,CAR-008,Semi-Truck,451.46,0.572,Standard,CUST-7185,510.97,Delayed
SHP-03001,2024-06-03,2024-06-04,2024-06-04,Cleveland,Los Angeles,702,CAR-007,Van,196.83,0.234,Express,CUST-8343,1017.42,On-Time
SHP-03002,2024-05-23,2024-05-27,2024-05-27,Miami,Cleveland,2360,CAR-003,Semi-Truck,632.96,0.719,Standard,CUST-7998,3306.4,On-Time
SHP-03003,2024-10-11,2024-10-12,2024-10-12,San Francisco,Chicago,235,CAR-003,Van,245.73,0.498,Express,CUST-6186,372.36,On-Time
SHP-03004,2024-02-29,2024-03-03,2024-03-03,Seattle,Baltimore,1893,CAR-003,Van,16.1,0.042,Standard,CUST-8768,1955.93,On-Time
SHP-03005,2023-11-23,2023-11-27,2023-11-25,Nashville,San Francisco,1569,CAR-006,Van,789.04,0.855,Express,CUST-2319,2727.12,Delayed
SHP-03006,2024-02-13,2024-02-15,2024-02-15,Denver,Atlanta,1443,CAR-005,Van,471.81,0.49,Standard,CUST-3192,1845.92,On-Time
SHP-03007,2023-01-29,2023-01-30,2023-01-30,Washington DC,Baltimore,390,CAR-002,Truck,1538.8,3.185,Express,CUST-5683,859.67,On-Time
SHP-03008,2023-04-30,2023-05-04,2023-05-04,Los Angeles,Washington DC,2090,CAR-006,Semi-Truck,128.75,0.144,Standard,CUST-4577,1804.46,On-Time
